Sector Code,Sector,Industry Code,Industry,Disclosure Topic Code,Disclosure Topic,Accounting Metric Code,Accounting Metric,Technical Protocol Code,Technical Protocol,TP Footnote Number,TP Footnote,Technical Protocol Bullet Point 1,TP_BP1 Footnote Number,TP_BP1 Footnote,Sub-Bullet Points for Bullet Point 1,TP_BP1_Sub Footnote Number,TP_BP1_Sub Footnote,Technical Protocol Bullet Point 2,TP_BP2 Footnote Number,TP_BP2 Footnote,Sub-Bullet Points for Bullet Point 2,TP_BP2_Sub Footnote Number,TP_BP2_Sub Footnote,Technical Protocol Bullet Point 3,TP_BP3 Footnote Number,TP_BP3 Footnote,Sub-Bullet Points for Bullet Point 3,TP_BP3_Sub Footnote Number,TP_BP3_Sub Footnote,Technical Protocol Bullet Point 4,TP_BP4 Footnote Number,TP_BP4 Footnote,Sub-Bullet Points for Bullet Point 4,TP_BP4_Sub Footnote Number,TP_BP4_Sub Footnote,Technical Protocol Bullet Point 5,TP_BP5 Footnote Number,TP_BP5 Footnote,Sub-Bullet Points for Bullet Point 5,TP_BP5_Sub Footnote Number,TP_BP5_Sub Footnote,Technical Protocol Bullet Point 6,TP_BP6 Footnote Number,TP_BP6 Footnote,Sub-Bullet Points for Bullet Point 6,TP_BP6_Sub Footnote Number,TP_BP6_Sub Footnote,Technical Protocol Bullet Point 7,TP_BP7 Footnote Number,TP_BP7 Footnote,Sub-Bullet Points for Bullet Point 7,TP_BP7_Sub Footnote Number,TP_BP7_Sub Footnote,Technical Protocol Bullet Point 8,TP_BP8 Footnote Number,TP_BP8 Footnote,Sub-Bullet Points for Bullet Point 8,TP_BP8_Sub Footnote Number,TP_BP8_Sub Footnote,Technical Protocol Bullet Point 9,TP_BP9 Footnote Number,TP_BP9 Footnote,Sub-Bullet Points for Bullet Point 9,TP_BP9_Sub Footnote Number,TP_BP9_Sub Footnote,Technical Protocol Bullet Point 10,TP_BP10 Footnote Number,TP_BP10 Footnote,Sub-Bullet Points for Bullet Point 10,TP_BP10_Sub Footnote Number,TP_BP10_Sub Footnote,Technical Protocol Bullet Point 11,TP_BP11 Footnote Number,TP_BP11 Footnote,Sub-Bullet Points for Bullet Point 11,TP_BP11_Sub Footnote Number,TP_BP11_Sub Footnote
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-140a,Water Management,FB-AB-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,FB-AB-140a.2.4,"The entity shall discuss its short-term and long-term strategies or plan to mitigate water management risks, including, but not limited to:", , ,"The scope of its strategy, plans, goals and/or targets, such as how they relate to different business units, geographies, or water-consuming operational processes.", ,, , ,,"Any water management goals and/or targets it has prioritized, and an analysis of performance against those goals and/or targets.", ,,"• Goals and targets may include, but are not limited to, those associated with reducing water withdrawals, reducing water consumption, reducing water discharges, reducing aquatic impingements, improving the quality of water discharges, and regulatory compliance.", ,,"The activities and investments required to achieve the plans, goals and/or targets, and any risks or limiting factors that might affect achievement of the plans and/or targets.", ,, , ,,"Disclosure of strategies, plans, goals, and/or targets shall be limited to activities that were ongoing (active) or reached completion during the reporting period.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-140a,Water Management,FB-AB-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,FB-AB-140a.2.5,"For water management targets, the entity shall additionally disclose:", , ,"Whether the target is absolute or intensity-based, and the metric denominator if it is an intensity-based target.", ,, , ,,"The timelines for the water management activities, including the start year, the target year, and the base year.", ,, , ,,"The mechanism(s) for achieving the target, including:", ,,"• Efficiency efforts, such as the use of water recycling and/or closed-loop systems;
• Product innovations such as redesigning products or services to require less water;
• Process and equipment innovations, such as those that enable the reduction of aquatic impingements or entrainments;
• Use of tools and technologies (e.g., the World Wildlife Fund Water Risk Filter , The Global Water Tool , and Water Footprint Network Footprint Assessment Tool ) to analyze water use, risk, and opportunities; and
• Collaborations or programs in place with the community or other organizations.", ,,"The percentage reduction or improvement from the base year, where the base year is the first year against which water management targets are evaluated toward the achievement of the target.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-140a,Water Management,FB-AB-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,FB-AB-140a.2.6,"The entity shall discuss whether its water management practices result in any additional lifecycle impacts or tradeoffs in its organization, including tradeoffs in land use, energy production, and greenhouse gas (GHG) emissions, and why the entity chose these practices despite lifecycle tradeoffs.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.1,Percentage of total advertising impressions made on individuals at or above the legal drinking age,FB-AB-270a.1.1,The entity shall disclose the percentage of advertising impressions that were made on individuals at or above the legal drinking age., , ,"An advertising impression is a measure of the number of times an advertisement is seen, heard, watched, or read.", ,, , ,,The percentage is calculated as the total number of advertising impressions made on individuals at or above the legal drinking age divided by the total number of advertising impressions made., ,,"• Legal drinking age is the minimum age established by local law at which a person can purchase alcoholic beverages.
• In countries where no minimum legal purchase age exists, the age of 18 shall be used to determine impressions made on individuals at or above the legal drinking age, consistent with the International Center for Alcohol Policies’ "" Guiding Principles. """, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.1,Percentage of total advertising impressions made on individuals at or above the legal drinking age,FB-AB-270a.1.2,"The scope of disclosure includes advertising impressions made through media, including print, electronic, broadcast, and digital media, consistent with the scope of media provided by the Beer, Wine and Spirits Producers’ Commitments to Reduce Harmful Drinking.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.1,Percentage of total advertising impressions made on individuals at or above the legal drinking age,FB-AB-270a.1.3,"The entity shall disclose the estimation methods used to calculate the number of advertising impressions made, including its method for collecting such data.", , ,"Reasonable estimation methods include, but are not limited to:", ,,"• Gross rating points and target ratios to determine impressions in television, radio, and print advertising
• Total number of ads viewed and audience demographics for electronic and digital media
• Expected audience size, audience demographics, and recall measures for embedded advertisements that appear across different media", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.2,Number of incidents of non-compliance with industry or regulatory labeling and/or marketing codes,FB-AB-270a.2.1,"The entity shall disclose the total number of substantiated instances of non-compliance with labeling- and/or marketing-related regulatory code(s), statute(s), or other requirement(s).", , ,"Labeling-related non-compliance incidents include, but are not limited to, non-compliance with regulatory code(s), statute(s), or other requirement(s) that relate to product labels that are misbranded, lack appropriate government warnings, disparage competitors, and use deceptive or otherwise misleading acts.", ,, , ,,"Marketing-related non-compliance incidents include, but are not limited to, non-compliance with regulatory code(s), statute(s), or other requirement(s) that relate to advertising or promotion material that lack mandatory statements, inclusion of false or misleading health claims, product origin, or characteristic of the product, and exposure of advertising to youth.", ,, , ,,"Examples of regulatory codes and statutes that may relate to marketing- and/or labelling-related incidents of non-compliances include, but are not limited to:", ,,"• U.S. Federal Alcohol Administration Act (Title 27, Chapter 8, Subchapter I)
• U.S. Alcoholic Beverage Labeling Act (Title 27, Chapter 8, Subchapter II)
• U.K. Advertising Standards Authority rulings 
• U.S. Distilled Spirits Council rulings 
• Australia Alcohol Beverage Advertising Code rulings 
• U.K. Portman Group rulings 
• Beer Institute Advertising & Marketing Code rulings 
• Other national or international legal regulation or industry self-regulation that the entity is subject to", ,,The scope of labeling- and/or marketing-related non-compliance incidents include those related to the placement and content of product labeling and marketing that are found to be in violation of industry codes upon third-party review., ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.2,Number of incidents of non-compliance with industry or regulatory labeling and/or marketing codes,FB-AB-270a.2.2,The entity may disclose other incidents of non-compliance and/or violations with internal code(s) of practice on marketing and/or labeling., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.3,Total amount of monetary losses as a result of legal proceedings associated with marketing and/or labeling practices,FB-AB-270a.3.1,"The entity shall disclose the total amount of monetary losses it incurred during the reporting period as a result of legal proceedings associated with marketing and/or labeling practices, such as those related to enforcement of U.S. laws and regulations on nutrient content claims, health claims, other unfair or deceptive claims, and/or misbranded labeling.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.3,Total amount of monetary losses as a result of legal proceedings associated with marketing and/or labeling practices,FB-AB-270a.3.2,"The legal proceedings shall include any adjudicative proceeding in which the entity was involved, whether before a court, a regulator, an arbitrator, or otherwise.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.3,Total amount of monetary losses as a result of legal proceedings associated with marketing and/or labeling practices,FB-AB-270a.3.3,"The losses shall include all monetary liabilities to the opposing party or to others (whether as the result of settlement or verdict after trial or otherwise), including fines and other monetary liabilities incurred during the reporting period as a result of civil actions (e.g., civil judgments or settlements), regulatory proceedings (e.g., penalties, disgorgement, or restitution), and criminal actions (e.g., criminal judgment, penalties, or restitution) brought by any entity (e.g., governmental, business, or individual).", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.3,Total amount of monetary losses as a result of legal proceedings associated with marketing and/or labeling practices,FB-AB-270a.3.4,The scope of monetary losses shall exclude legal and other fees and expenses incurred by the entity in its defense., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.3,Total amount of monetary losses as a result of legal proceedings associated with marketing and/or labeling practices,FB-AB-270a.3.5,"The scope of disclosure shall include, but is not limited to, legal proceedings associated with the enforcement of relevant industry regulations, such as:", , ,"U.S. Alcoholic Beverage Labeling Act (Title 27, Chapter 8)", ,, , ,,"U.S. Federal Alcohol Administration Act (Title 27, Chapter 8)", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.4,Description of efforts to promote responsible consumption of alcohol,FB-AB-270a.4.1,"The entity shall describe its efforts to promote the responsible consumption of alcohol, including:", , ,"The scope of its efforts, such as whether strategies, plans, and/or engagement targets pertain differently to different business units, geographies, or beverage products", ,, , ,,"Whether strategies, plans, and/or engagement targets are related to or associated with a code, strategy, or commitment (e.g., WHO Global Strategy to Reduce the Harmful Use of Alcohol and Beer, Wine and Spirits Producers’ Commitments) as promulgated by an industry, non-governmental, governmental, or intergovernmental organization", ,, , ,,"The activities and investments required to achieve the plans, and any risks or limiting factors that might affect their achievement", ,, , ,,"Relevant programs, including, but not limited to, education of parents, youth, and retailers on the effects and repercussions of underage drinking; efforts to educate consumers and retailers about the consequences of drinking and driving and engage them in measures to halt such behaviors; and programs that inform consumers and other relevant parties about the health and social effects of binge and chronic drinking abuse", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB,Food & Beverage,FB-AB,Alcoholic Beverages,FB-AB-270a,Responsible Drinking & Marketing,FB-AB-270a.4,Description of efforts to promote responsible consumption of alcohol,FB-AB-270a.4.2,"The entity shall disclose any targets it has for engagement with the population through programs to promote responsible drinking, and provide an analysis of performance against those targets, including:", , ,The markets within the scope of the engagement plan(s);, ,, , ,,"The types of responsible drinking program(s) used, including, but not limited to, programs that are delivered through advertisements, in-person consumer engagement, or in-person retailer engagement;", ,, , ,,"The subject focus of responsible drinking program(s), such as reduction of underage drinking, drinking and driving, and binge drinking or over-consumption; and", ,, , ,,"The timelines for the engagement plans, including the start year and the target year.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
